transcript_id,source_relative_path,source_sha256,exam,task_folder,task_no,year_folder,year_tag,group_folder,grade,rank,role_in_task3,header_raw,metadata_status
04-037-14B,SECCL20/TEXTS/TASK3/2004/04-037/04-037-14B.txt,0aaa54613602144dd92c282f20d704b641a0dbad5b6150b64909e064dcc01786,TEM4,TASK3,3,2004,2004,04-037,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-037-15A,SECCL20/TEXTS/TASK3/2004/04-037/04-037-15A.txt,14cf6b0c749ca65f0fcca32ec9b9f4440b2725b555a86f7e397f6c2bc0a4fea4,TEM4,TASK3,3,2004,2004,04-037,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
04-037-16A,SECCL20/TEXTS/TASK3/2004/04-037/04-037-16A.txt,418c109279d4ebdcf34f79a902df436fa3d005ced410548c819095e49dfe634c,TEM4,TASK3,3,2004,2004,04-037,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-037-17B,SECCL20/TEXTS/TASK3/2004/04-037/04-037-17B.txt,2312cd3445ea5c7853c05331f67deb3e00eb8c1c6dbb5ee3ffc1ad48201f2e32,TEM4,TASK3,3,2004,2004,04-037,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-037-18B,SECCL20/TEXTS/TASK3/2004/04-037/04-037-18B.txt,b455c38738191ba63823c6476a6fc59c0e0aafc692379652e56b764204ba9e3e,TEM4,TASK3,3,2004,2004,04-037,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-037-19A,SECCL20/TEXTS/TASK3/2004/04-037/04-037-19A.txt,fa738c3097e0da38c34bdcaa1e1436fbb743fd17d005e29b424ce25f613359be,TEM4,TASK3,3,2004,2004,04-037,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, M><RANK=2>",parsed
04-037-20B,SECCL20/TEXTS/TASK3/2004/04-037/04-037-20B.txt,329405a0dad4f0df6b7028e0f4698fc0d59b04f14cd67e7baecd33b6d571d886,TEM4,TASK3,3,2004,2004,04-037,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
04-037-21B,SECCL20/TEXTS/TASK3/2004/04-037/04-037-21B.txt,1af10c96b8c7a1b843545dfbc70d51be32aae2e2aa4b82178fe00601beb6d722,TEM4,TASK3,3,2004,2004,04-037,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-037-22A,SECCL20/TEXTS/TASK3/2004/04-037/04-037-22A.txt,0a2a728aab8f29e461868264cb344dbd9d173651e3826de04574aa14a24ac179,TEM4,TASK3,3,2004,2004,04-037,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-037-23A,SECCL20/TEXTS/TASK3/2004/04-037/04-037-23A.txt,4f80ea057914a1ba2a98118d4a0e39f8f2455da98d8b0ac63c0a34701cb86268,TEM4,TASK3,3,2004,2004,04-037,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-037-24B,SECCL20/TEXTS/TASK3/2004/04-037/04-037-24B.txt,488931217b7d5c2284e9b2862fe56ab58c98770a5b37a9b33a1b6e64090ea3d3,TEM4,TASK3,3,2004,2004,04-037,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=F, M><RANK=2>",parsed
04-037-25B,SECCL20/TEXTS/TASK3/2004/04-037/04-037-25B.txt,4b335c962399d151605395474925939e49783b8a915a95131b68f235103be472,TEM4,TASK3,3,2004,2004,04-037,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-037-26B,SECCL20/TEXTS/TASK3/2004/04-037/04-037-26B.txt,c07f2dd122643328db4557f9e8582abdd0511855636b297a009bb0a96bd02df5,TEM4,TASK3,3,2004,2004,04-037,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-037-27A,SECCL20/TEXTS/TASK3/2004/04-037/04-037-27A.txt,a87fd7ad2eb52c41b6aa57b7d38bf47d314ae2957f78e626f7f3d536b92e4816,TEM4,TASK3,3,2004,2004,04-037,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
04-037-28A,SECCL20/TEXTS/TASK3/2004/04-037/04-037-28A.txt,d6e4a964be993d9d814e92b52e3ca03965874f1406c110531bb7da77b943e790,TEM4,TASK3,3,2004,2004,04-037,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-037-29B,SECCL20/TEXTS/TASK3/2004/04-037/04-037-29B.txt,3894519f8e7ba85a3fc70d30272617c21c057222681e8e529c7ddff590013843,TEM4,TASK3,3,2004,2004,04-037,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-037-30B,SECCL20/TEXTS/TASK3/2004/04-037/04-037-30B.txt,eb89348650b9294ed70c7addf6c0840ad909607adc1cc1dece9962c84b8ec396,TEM4,TASK3,3,2004,2004,04-037,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-037-31B,SECCL20/TEXTS/TASK3/2004/04-037/04-037-31B.txt,17c837498c8596d508fa48ebecf48d54742831c5b9ca9ce3071c422f2c85ffa8,TEM4,TASK3,3,2004,2004,04-037,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-037-32B,SECCL20/TEXTS/TASK3/2004/04-037/04-037-32B.txt,b1576f044fdc50f7a05a07e11a9819534ef1bef47754cc8099b6244a25b58b16,TEM4,TASK3,3,2004,2004,04-037,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP037><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-082-01A,SECCL20/TEXTS/TASK3/2004/04-082/04-082-01A.txt,ecc949267849b9b0ebe0f3767db9f0d8c0513e1df9ce328cc0bf11e820d971e9,TEM4,TASK3,3,2004,2004,04-082,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-082-07B,SECCL20/TEXTS/TASK3/2004/04-082/04-082-07B.txt,b984fb53bfa30f608e7919c5fae4508e6934dbc6cc6f1f888ab52ddac9487d3e,TEM4,TASK3,3,2004,2004,04-082,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=M, F><RANK=2>",parsed
04-082-08B,SECCL20/TEXTS/TASK3/2004/04-082/04-082-08B.txt,201c8b2d82e51605bcd63c3d6c79477ced2abd162ab2e6f0ae2962f1376bea50,TEM4,TASK3,3,2004,2004,04-082,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-082-09B,SECCL20/TEXTS/TASK3/2004/04-082/04-082-09B.txt,4063eb4ed15d4caefcd05bb23520776090e03c8b8d398beea4130ead7cec45d0,TEM4,TASK3,3,2004,2004,04-082,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-082-10B,SECCL20/TEXTS/TASK3/2004/04-082/04-082-10B.txt,85e7f3281ed6af9a3bc5b69d8f5e0e55f7157391ee62323281e64821a30c328c,TEM4,TASK3,3,2004,2004,04-082,2,3,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=3>",parsed
04-082-11A,SECCL20/TEXTS/TASK3/2004/04-082/04-082-11A.txt,37bf7d8a22ea7b4661a8f036e6664ce5884afb9f0734e54fcea5d351e405d856,TEM4,TASK3,3,2004,2004,04-082,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-082-12B,SECCL20/TEXTS/TASK3/2004/04-082/04-082-12B.txt,4e560d0d3412b54733ca6e7e26c9c4aa8c8fb2d95d19a1025f7f2ee75ed66c68,TEM4,TASK3,3,2004,2004,04-082,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-082-13A,SECCL20/TEXTS/TASK3/2004/04-082/04-082-13A.txt,e44367110418c81fedb559e64a45169e51fdb37732f6efa5060fd6019f334008,TEM4,TASK3,3,2004,2004,04-082,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-082-14A,SECCL20/TEXTS/TASK3/2004/04-082/04-082-14A.txt,b2dd810489418aeda1ed077b6945d34d975693b17979b1ceebb931b6c1aa0ba7,TEM4,TASK3,3,2004,2004,04-082,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-082-15A,SECCL20/TEXTS/TASK3/2004/04-082/04-082-15A.txt,1c115c5f9a1bd2008e4ac9bae547d0d18786fb951f4648f7b4eca16d9159172e,TEM4,TASK3,3,2004,2004,04-082,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-082-16A,SECCL20/TEXTS/TASK3/2004/04-082/04-082-16A.txt,f43fc5782f321d0b8e187cbbb5805b5c4769eba90eae5946eae55338dfc12ea5,TEM4,TASK3,3,2004,2004,04-082,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
04-082-17A,SECCL20/TEXTS/TASK3/2004/04-082/04-082-17A.txt,ec6b6fdcc90e13eb7b77172379b3bdf2af45b43e5a5cdb7e2f21075808f13386,TEM4,TASK3,3,2004,2004,04-082,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=2>",parsed
04-082-18B,SECCL20/TEXTS/TASK3/2004/04-082/04-082-18B.txt,777839e3bba4bb9ac1ce75a5954c910270efbfbfef2b5a221840a9584e5f2a0f,TEM4,TASK3,3,2004,2004,04-082,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-082-19A,SECCL20/TEXTS/TASK3/2004/04-082/04-082-19A.txt,bdf2eabd01a8a1131f0ae0596ace7fb2ba861ddff765d2e32a11e3581f24f348,TEM4,TASK3,3,2004,2004,04-082,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-082-20A,SECCL20/TEXTS/TASK3/2004/04-082/04-082-20A.txt,e96a28e220f25565dc1749934712747105a7dccc57c722727aeb1a752174ad40,TEM4,TASK3,3,2004,2004,04-082,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-082-21A,SECCL20/TEXTS/TASK3/2004/04-082/04-082-21A.txt,0e257346f579f8db99c7efa9d57ae0091b8044a8aa41cd2af6b91ad6f7c00046,TEM4,TASK3,3,2004,2004,04-082,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
04-082-23B,SECCL20/TEXTS/TASK3/2004/04-082/04-082-23B.txt,54c483170470ccc5caa467cb16fbb1d1d0c43d4e35c91368fbdf86d9a651f495,TEM4,TASK3,3,2004,2004,04-082,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-082-24A,SECCL20/TEXTS/TASK3/2004/04-082/04-082-24A.txt,482a0e1438d9be400b594fba872ce210e1493bef05ba454f16ae434d2197493c,TEM4,TASK3,3,2004,2004,04-082,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-082-25A,SECCL20/TEXTS/TASK3/2004/04-082/04-082-25A.txt,4f44393d822694c676e829e245de048f9a19564317b2f9a77f649bb075fa3b49,TEM4,TASK3,3,2004,2004,04-082,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-082-26A,SECCL20/TEXTS/TASK3/2004/04-082/04-082-26A.txt,63bec7c7f709fdfbf92e46d30c618bfae89c216d194b32fdb1c20b9fb364e1db,TEM4,TASK3,3,2004,2004,04-082,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-082-27B,SECCL20/TEXTS/TASK3/2004/04-082/04-082-27B.txt,dbb2db690f1bc9aba42bb512b634c8cf352c82904fc61bd1f91cc3fac6af39cb,TEM4,TASK3,3,2004,2004,04-082,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-082-28A,SECCL20/TEXTS/TASK3/2004/04-082/04-082-28A.txt,fea0dc969f5475a00ae0ab25fc1a7d87089501a9da4bc54bc0a235ea8b32073e,TEM4,TASK3,3,2004,2004,04-082,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-082-29A,SECCL20/TEXTS/TASK3/2004/04-082/04-082-29A.txt,b330571053089aeb1fe60eab0fb5cd98648db734ea3f1b7e8a94a22d1c081add,TEM4,TASK3,3,2004,2004,04-082,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-082-30A,SECCL20/TEXTS/TASK3/2004/04-082/04-082-30A.txt,a5c812020b885a5de215661d2ef6281ef233355d87fef6a106264f602dda680d,TEM4,TASK3,3,2004,2004,04-082,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-082-31B,SECCL20/TEXTS/TASK3/2004/04-082/04-082-31B.txt,4535930c37d80e565077e9d88e66fb67f3f57550a402ba6c7e034ce6ae803393,TEM4,TASK3,3,2004,2004,04-082,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-082-32B,SECCL20/TEXTS/TASK3/2004/04-082/04-082-32B.txt,81a6463ec83f0d0d61128d6fd1387c4adfd5ec2657d737df32cc052fbd8a236b,TEM4,TASK3,3,2004,2004,04-082,2,3,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP082><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
04-110-01B,SECCL20/TEXTS/TASK3/2004/04-110/04-110-01B.txt,828b6098acf3ff67cba5fd942ba474fe9675bb22eeb255d5858898bb02625d71,TEM4,TASK3,3,2004,2004,04-110,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-110-02A,SECCL20/TEXTS/TASK3/2004/04-110/04-110-02A.txt,bcab527c7cdd4efe205b416dca165e80d6dfc9fe1eb467fc2855ecbfe598bc71,TEM4,TASK3,3,2004,2004,04-110,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-110-03B,SECCL20/TEXTS/TASK3/2004/04-110/04-110-03B.txt,4bb118592ae9c3fdf1c81ca27b1b01dd38b2ca988d20f3a819ac1c43363bf3a6,TEM4,TASK3,3,2004,2004,04-110,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-110-04A,SECCL20/TEXTS/TASK3/2004/04-110/04-110-04A.txt,8f900c6d227bc9a63e09c62281820779875552567e2462984e633e60697f216d,TEM4,TASK3,3,2004,2004,04-110,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-110-05A,SECCL20/TEXTS/TASK3/2004/04-110/04-110-05A.txt,72638a33873a0d00a11b82580dc0817f1c05d6b53fa5b1f59cb2261d550f9e9a,TEM4,TASK3,3,2004,2004,04-110,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-110-06B,SECCL20/TEXTS/TASK3/2004/04-110/04-110-06B.txt,59c43e1febba55c1522f2afefba4667056a96dd585013b58f9e6dfee0b09d338,TEM4,TASK3,3,2004,2004,04-110,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-110-07B,SECCL20/TEXTS/TASK3/2004/04-110/04-110-07B.txt,87e9d901d448f6c0e8da005c89697a4f2c1269f70305ac0306e656bc145f2307,TEM4,TASK3,3,2004,2004,04-110,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-110-08B,SECCL20/TEXTS/TASK3/2004/04-110/04-110-08B.txt,fc4ab9dc895f7bb7f88895d38b6c788cc477755969200452f79b6eada27665e4,TEM4,TASK3,3,2004,2004,04-110,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-110-09B,SECCL20/TEXTS/TASK3/2004/04-110/04-110-09B.txt,4825e04a4b854a795c0e6dd27b4abd1912a5f1cb520847a8d4ec0319ddd9dd5e,TEM4,TASK3,3,2004,2004,04-110,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=F, M><RANK=1>",parsed
04-110-10A,SECCL20/TEXTS/TASK3/2004/04-110/04-110-10A.txt,2bea8499ec92986f6db3ec60bef1e64d3114bf3c2e751633c8852f8c7ce5c72f,TEM4,TASK3,3,2004,2004,04-110,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-110-11B,SECCL20/TEXTS/TASK3/2004/04-110/04-110-11B.txt,e398b2b819149a155cc6fc7d1c6e1bb872bcddba13fb9caabd3cf546a66a5a83,TEM4,TASK3,3,2004,2004,04-110,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-110-12B,SECCL20/TEXTS/TASK3/2004/04-110/04-110-12B.txt,3624f6c7f9464087bbf223e24898d0e6d1c2a884e79ed6095bfaf2748e0f8571,TEM4,TASK3,3,2004,2004,04-110,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-110-13B,SECCL20/TEXTS/TASK3/2004/04-110/04-110-13B.txt,a6642b6b62319ed31f857fefd56c86353d54f01509b900b69245d9c99658e025,TEM4,TASK3,3,2004,2004,04-110,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-110-14A,SECCL20/TEXTS/TASK3/2004/04-110/04-110-14A.txt,fc79a3a1ef675bb0e2f3989c581eaf2d8142cbb20aa3ff6a050b662b93169f57,TEM4,TASK3,3,2004,2004,04-110,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-110-15A,SECCL20/TEXTS/TASK3/2004/04-110/04-110-15A.txt,ff57238f581950eb2fede64b1c4d3d3fb731ab606ea8d5f51a19bb21cf2d982a,TEM4,TASK3,3,2004,2004,04-110,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-110-16A,SECCL20/TEXTS/TASK3/2004/04-110/04-110-16A.txt,0fc7c6828e2d93a137f5b3e01d6d528287cb5a8ad3edbc97b6df5c1d3ddf5956,TEM4,TASK3,3,2004,2004,04-110,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, F><RANK=2>",parsed
04-110-17A,SECCL20/TEXTS/TASK3/2004/04-110/04-110-17A.txt,71bbffc61c184ca196e106faed9bc53b62508ee99388b718fe506deb75717535,TEM4,TASK3,3,2004,2004,04-110,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-110-18B,SECCL20/TEXTS/TASK3/2004/04-110/04-110-18B.txt,c4a5348c44ca2b5b32f282f4d0fc1f00e25c201937675246682019fccb0d661c,TEM4,TASK3,3,2004,2004,04-110,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-110-19A,SECCL20/TEXTS/TASK3/2004/04-110/04-110-19A.txt,3b4584013472f424182f1db29ce96823cc85b73a6a0207d274a8ad9a7fb241ee,TEM4,TASK3,3,2004,2004,04-110,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-110-20A,SECCL20/TEXTS/TASK3/2004/04-110/04-110-20A.txt,e62426cd42d7747799bf3a09fe72c55dc05e2448fefd1ad0df25a5c20716ef2a,TEM4,TASK3,3,2004,2004,04-110,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-110-21A,SECCL20/TEXTS/TASK3/2004/04-110/04-110-21A.txt,733a6901c3bdecde7d39a1ce50eb1f8a75bdea147dbb9a8cad349fc20225db19,TEM4,TASK3,3,2004,2004,04-110,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=M, T2=M, T3=M, M><RANK=1>",parsed
04-110-22A,SECCL20/TEXTS/TASK3/2004/04-110/04-110-22A.txt,a5bf4b75d552bfddc3db26c20c7b46d7c38c8641bd9504ffc44fd863f8d7e333,TEM4,TASK3,3,2004,2004,04-110,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-110-23B,SECCL20/TEXTS/TASK3/2004/04-110/04-110-23B.txt,4833dc7b3389a1782d243e689b06906dcedbf3bd310a0f15be8d3de6fb430a2c,TEM4,TASK3,3,2004,2004,04-110,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
04-110-24A,SECCL20/TEXTS/TASK3/2004/04-110/04-110-24A.txt,368d3a835528fc24fba95df22c5aa4b29f4a6e8ae55cdd36536a45e839f866c6,TEM4,TASK3,3,2004,2004,04-110,2,2,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, M><RANK=2>",parsed
04-110-25A,SECCL20/TEXTS/TASK3/2004/04-110/04-110-25A.txt,48ae00dbbbdb835f0b790bba0269d2f4468ef383526760022b9014c1fff0bb0b,TEM4,TASK3,3,2004,2004,04-110,2,3,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=3>",parsed
04-110-26A,SECCL20/TEXTS/TASK3/2004/04-110/04-110-26A.txt,719d7bb17ac1f93462067baf661240a7ef43d222421563af9bc13fc4474028a0,TEM4,TASK3,3,2004,2004,04-110,2,1,A,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-110-27B,SECCL20/TEXTS/TASK3/2004/04-110/04-110-27B.txt,cb9bc70f27e09864b6a5cec26c738c75bddd51cd8bbebd8f286f708dbb2c72e8,TEM4,TASK3,3,2004,2004,04-110,2,1,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=1>",parsed
04-110-28B,SECCL20/TEXTS/TASK3/2004/04-110/04-110-28B.txt,09448c044e285d824233261f34de16357fe153db32e5b74ebdf469bfc369b012,TEM4,TASK3,3,2004,2004,04-110,2,2,B,"<SPOKEN><TEM4><GRADE2><YEAR04><GROUP110><TASKTYPE 1 2 3><SEX T1=F, T2=F, T3=F, F><RANK=2>",parsed
